Date,Adjusted_Close,Close,High,Low,Open,Volume
2025-08-04,199218.75,199218.75,391992.1875,152343.75,352734.375,26
2025-08-05,242578.125,242578.125,269531.25,181640.625,197460.9375,104
2025-08-06,203320.3125,203320.3125,229101.5625,199218.75,225000.0,9
2025-08-07,165234.375,165234.375,190429.6875,158203.125,181640.625,6
2025-08-08,154687.5,154687.5,159550.78125,138281.25,158203.125,5
2025-08-11,158203.125,158203.125,162890.625,140625.0,142968.75,3
2025-08-12,150585.9375,150585.9375,161250.0,147656.25,151171.875,2
2025-08-13,144726.5625,144726.5625,154687.5,143261.71875,148242.1875,2
2025-08-14,142382.8125,142382.8125,146191.40625,135937.5,144726.5625,2
2025-08-15,141796.875,141796.875,145312.5,135937.5,144726.5625,2
2025-08-18,150292.96875,150292.96875,166875.0,135761.71875,140625.0,4
2025-08-19,144726.5625,144726.5625,154101.5625,139453.125,154101.5625,2
2025-08-20,152343.75,152343.75,161132.8125,137695.3125,139453.125,2
2025-08-21,155273.4375,155273.4375,168164.0625,147656.25,154101.5625,2
2025-08-22,160546.875,160546.875,167578.125,155859.375,162304.6875,1
2025-08-25,158203.125,158203.125,166406.25,156445.3125,160546.875,1
2025-08-26,162304.6875,162304.6875,165820.3125,155859.375,161132.8125,1
2025-08-27,165820.3125,165820.3125,166406.25,154101.5625,161132.8125,1
2025-08-28,161718.75,161718.75,166992.1875,157617.1875,166406.25,0
2025-08-29,158203.125,158203.125,164296.875,156445.3125,163476.5625,0
2025-09-02,149414.0625,149414.0625,159375.0,147070.3125,159375.0,1
2025-09-03,146484.375,146484.375,159375.0,142382.8125,151757.8125,1
2025-09-04,142382.8125,142382.8125,148242.1875,141796.875,146484.375,0
2025-09-05,142734.375,142734.375,149707.03125,140039.0625,144140.625,0
2025-09-08,143554.6875,143554.6875,147949.21875,141796.875,146484.375,1
2025-09-09,142382.8125,142382.8125,146484.375,137695.3125,146484.375,1
2025-09-10,140625.0,140625.0,146484.375,137050.78125,143554.6875,1
2025-09-11,142089.84375,142089.84375,146484.375,138281.25,143554.6875,1
2025-09-12,142382.8125,142382.8125,146484.375,138281.25,146484.375,1
2025-09-15,148242.1875,148242.1875,149414.0625,140625.0,145898.4375,1
2025-09-16,144140.625,144140.625,148242.1875,141796.875,146484.375,1
2025-09-17,144726.5625,144726.5625,145898.4375,139687.5,143554.6875,0
2025-09-18,147363.28125,147363.28125,148828.125,142968.75,146484.375,0
2025-09-19,149238.28125,149238.28125,151464.84375,146484.375,147656.25,0
2025-09-22,143554.6875,143554.6875,149414.0625,138867.1875,142968.75,1
