Date,Adjusted_Close,Close,High,Low,Open,Volume
2026-05-15,5.199999809265137,5.199999809265137,7.0,4.619999885559082,6.75,883000
2026-05-18,5.0,5.0,5.699999809265137,4.849999904632568,4.940000057220459,66400
2026-05-19,4.760000228881836,4.760000228881836,5.449999809265137,4.25,5.0,210000
2026-05-20,5.570000171661377,5.570000171661377,6.210000038146973,4.559999942779541,5.010000228881836,790000
2026-05-21,5.75,5.75,6.079999923706055,5.25,5.619999885559082,93200
2026-05-22,5.75,5.75,6.099999904632568,5.400000095367432,6.059999942779541,62700
2026-05-26,5.510000228881836,5.510000228881836,6.090000152587891,4.900000095367432,5.989999771118164,77900
2026-05-27,5.099999904632568,5.099999904632568,5.760000228881836,4.889999866485596,5.75,44800
2026-05-28,5.96999979019165,5.96999979019165,6.110000133514404,5.099999904632568,5.099999904632568,158300
2026-05-29,6.0,6.0,6.550000190734863,5.699999809265137,5.800000190734863,139500
2026-06-01,6.03000020980835,6.03000020980835,6.210000038146973,5.409999847412109,6.0,88500
2026-06-02,5.659999847412109,5.659999847412109,6.159999847412109,5.400000095367432,5.940000057220459,48900
2026-06-03,6.039999961853027,6.039999961853027,6.400000095367432,5.650000095367432,5.789999961853027,151600
2026-06-04,6.289999961853027,6.289999961853027,7.0,6.210000038146973,6.300000190734863,365900
2026-06-05,6.519999980926514,6.519999980926514,7.199999809265137,6.369999885559082,6.510000228881836,444300
2026-06-08,5.829999923706055,5.829999923706055,7.0,5.5,6.880000114440918,222200
2026-06-09,5.46999979019165,5.46999979019165,6.420000076293945,5.349999904632568,6.019999980926514,177500
2026-06-10,6.429999828338623,6.429999828338623,6.849999904632568,5.309999942779541,5.610000133514404,287500
2026-06-11,5.630000114440918,5.630000114440918,6.75,5.519999980926514,6.590000152587891,160500
2026-06-12,5.920000076293945,5.920000076293945,6.5,5.510000228881836,5.670000076293945,151000
2026-06-15,6.230000019073486,6.230000019073486,6.380000114440918,6.010000228881836,6.300000190734863,188100
2026-06-16,6.429999828338623,6.429999828338623,6.5,6.25,6.369999885559082,123300
2026-06-17,6.340000152587891,6.340000152587891,6.989999771118164,6.21999979019165,6.599999904632568,127200
2026-06-18,6.840000152587891,6.840000152587891,6.989999771118164,6.239999771118164,6.429999828338623,194100
2026-06-22,6.46999979019165,6.46999979019165,6.980000019073486,6.340000152587891,6.889999866485596,75200
2026-06-23,6.190000057220459,6.190000057220459,6.599999904632568,6.099999904632568,6.309999942779541,91000
2026-06-24,5.760000228881836,5.760000228881836,6.650000095367432,5.690000057220459,6.190000057220459,85800
2026-06-25,5.309999942779541,5.309999942779541,5.920000076293945,5.309999942779541,5.769999980926514,79200
2026-06-26,4.860000133514404,4.860000133514404,5.380000114440918,4.760000228881836,5.25,68800
2026-06-29,5.159999847412109,5.159999847412109,5.369999885559082,4.889999866485596,5.099999904632568,76400
2026-06-30,5.199999809265137,5.199999809265137,5.670000076293945,4.880000114440918,5.210000038146973,107400
2026-07-01,5.909999847412109,5.909999847412109,6.46999979019165,5.150000095367432,5.329999923706055,212900
2026-07-02,6.199999809265137,6.199999809265137,6.699999809265137,5.800000190734863,6.159999847412109,168900
2026-07-06,6.440000057220459,6.440000057220459,6.900000095367432,6.349999904632568,6.5,163300
2026-07-07,6.050000190734863,6.050000190734863,6.480000019073486,5.900000095367432,6.239999771118164,87200
2026-07-08,5.880000114440918,5.880000114440918,6.28000020980835,5.849999904632568,5.900000095367432,69700
2026-07-09,6.199999809265137,6.199999809265137,6.199999809265137,5.840000152587891,5.960000038146973,101600
2026-07-10,5.820000171661377,5.820000171661377,6.300000190734863,5.610000133514404,6.210000038146973,143700
2026-07-13,5.519999980926514,5.519999980926514,5.809999942779541,5.400000095367432,5.699999809265137,45600
2026-07-14,5.599999904632568,5.599999904632568,5.800000190734863,5.550000190734863,5.570000171661377,85700
2026-07-15,5.039999961853027,5.039999961853027,5.619999885559082,4.960000038146973,5.550000190734863,126300
2026-07-16,4.590000152587891,4.590000152587891,5.190000057220459,4.510000228881836,4.949999809265137,73400
2026-07-17,4.239999771118164,4.239999771118164,4.559999942779541,4.099999904632568,4.5,59900
2026-07-20,3.3299999237060547,3.3299999237060547,4.420000076293945,3.319999933242798,4.260000228881836,127700
2026-07-21,3.0799999237060547,3.0799999237060547,3.440000057220459,2.7200000286102295,3.4200000762939453,145500
2026-07-22,3.25,3.25,3.259999990463257,3.0999999046325684,3.0999999046325684,36500
2026-07-23,3.0850000381469727,3.0850000381469727,3.412899971008301,3.0850000381469727,3.380000114440918,14501
