Date,Adjusted_Close,Close,High,Low,Open,Volume
2026-04-22,21.229999542236328,21.229999542236328,22.75,21.0,22.0,8828800
2026-04-23,21.700000762939453,21.700000762939453,22.399999618530273,20.020000457763672,20.860000610351562,1308800
2026-04-24,21.75,21.75,22.149999618530273,21.5,21.639999389648438,425200
2026-04-27,22.5,22.5,22.799999237060547,21.420000076293945,21.739999771118164,431200
2026-04-28,24.229999542236328,24.229999542236328,24.989999771118164,22.200000762939453,22.389999389648438,1146300
2026-04-29,24.270000457763672,24.270000457763672,24.56999969482422,23.010000228881836,23.989999771118164,428100
2026-04-30,25.719999313354492,25.719999313354492,26.100000381469727,23.809999465942383,24.280000686645508,736900
2026-05-01,27.0,27.0,27.270000457763672,24.950000762939453,25.799999237060547,681000
2026-05-04,27.950000762939453,27.950000762939453,28.649999618530273,26.530000686645508,26.93000030517578,659200
2026-05-05,28.15999984741211,28.15999984741211,29.079999923706055,27.420000076293945,28.059999465942383,335000
2026-05-06,26.219999313354492,26.219999313354492,28.65999984741211,25.209999084472656,28.65999984741211,551600
2026-05-07,26.920000076293945,26.920000076293945,27.559999465942383,25.639999389648438,26.1200008392334,526500
2026-05-08,25.770000457763672,25.770000457763672,27.5,25.530000686645508,26.809999465942383,260900
2026-05-11,26.8799991607666,26.8799991607666,27.450000762939453,25.389999389648438,25.75,556400
2026-05-12,26.020000457763672,26.020000457763672,27.700000762939453,26.010000228881836,26.489999771118164,290900
2026-05-13,26.520000457763672,26.520000457763672,27.329999923706055,25.829999923706055,26.0,152800
2026-05-14,25.709999084472656,25.709999084472656,27.200000762939453,24.700000762939453,26.389999389648438,262400
2026-05-15,25.84000015258789,25.84000015258789,27.0,25.5,26.200000762939453,246100
2026-05-18,25.280000686645508,25.280000686645508,26.139999389648438,24.700000762939453,25.209999084472656,182700
2026-05-19,23.5,23.5,25.459999084472656,23.1299991607666,25.030000686645508,382700
2026-05-20,23.110000610351562,23.110000610351562,24.0,22.75,23.329999923706055,335100
2026-05-21,23.299999237060547,23.299999237060547,23.579999923706055,22.25,23.520000457763672,435600
2026-05-22,23.3700008392334,23.3700008392334,23.989999771118164,22.65999984741211,23.280000686645508,283300
2026-05-26,22.829999923706055,22.829999923706055,24.110000610351562,22.510000228881836,23.540000915527344,307500
2026-05-27,22.040000915527344,22.040000915527344,23.56999969482422,20.989999771118164,23.079999923706055,568000
2026-05-28,21.700000762939453,21.700000762939453,22.6299991607666,21.700000762939453,22.3700008392334,259800
2026-05-29,22.5,22.5,23.31999969482422,21.450000762939453,21.940000534057617,451700
2026-06-01,22.239999771118164,22.239999771118164,22.8700008392334,21.360000610351562,22.510000228881836,513300
2026-06-02,20.0,20.0,24.979999542236328,19.610000610351562,23.950000762939453,831900
2026-06-03,21.34000015258789,21.34000015258789,21.59000015258789,20.0,20.59000015258789,388800
2026-06-04,21.950000762939453,21.950000762939453,22.010000228881836,20.739999771118164,21.31999969482422,318700
2026-06-05,22.18000030517578,22.18000030517578,22.520000457763672,21.360000610351562,22.020000457763672,242600
2026-06-08,22.010000228881836,22.010000228881836,23.290000915527344,21.700000762939453,22.459999084472656,379200
2026-06-09,22.239999771118164,22.239999771118164,22.299999237060547,20.209999084472656,21.950000762939453,541400
2026-06-10,23.709999084472656,23.709999084472656,24.260000228881836,21.899999618530273,22.040000915527344,588700
2026-06-11,25.149999618530273,25.149999618530273,25.5,23.829999923706055,23.989999771118164,487600
2026-06-12,23.239999771118164,23.239999771118164,25.729999542236328,23.239999771118164,24.639999389648438,633700
2026-06-15,21.700000762939453,21.700000762939453,23.280000686645508,21.25,23.280000686645508,607900
2026-06-16,21.110000610351562,21.110000610351562,21.700000762939453,19.709999084472656,21.700000762939453,492400
2026-06-17,20.260000228881836,20.260000228881836,21.079999923706055,19.829999923706055,21.049999237060547,526600
2026-06-18,20.450000762939453,20.450000762939453,20.780000686645508,19.200000762939453,20.459999084472656,1375800
