Date,Adjusted_Close,Close,High,Low,Open,Volume
2021-09-01,24.958114624023438,31.450000762939453,33.68000030517578,25.0,25.0,1540500
2021-09-02,23.172555923461914,29.200000762939453,32.209999084472656,29.200000762939453,30.81999969482422,1611200
2021-09-03,22.831314086914062,28.770000457763672,29.43000030517578,28.139999389648438,29.43000030517578,1720500
2021-09-07,22.815441131591797,28.75,29.989999771118164,28.75,29.479999542236328,1484900
2021-09-08,23.013835906982422,29.0,29.25,28.450000762939453,28.65999984741211,1702600
2021-09-09,22.378971099853516,28.200000762939453,29.0,27.190000534057617,28.520000457763672,1130100
2021-09-10,21.426677703857422,27.0,28.260000228881836,27.0,28.020000457763672,1162500
2021-09-13,21.744110107421875,27.399999618530273,27.6299991607666,26.510000228881836,26.530000686645508,898600
2021-09-14,20.63309669494629,26.0,28.459999084472656,25.809999465942383,27.0,2357600
2021-09-15,19.768095016479492,24.90999984741211,25.700000762939453,22.290000915527344,25.540000915527344,7906800
2021-09-16,19.601444244384766,24.700000762939453,24.8799991607666,24.0,24.0,3065000
2021-09-17,20.172819137573242,25.420000076293945,26.059999465942383,24.950000762939453,24.950000762939453,4088500
2021-09-20,20.712451934814453,26.100000381469727,26.5,24.030000686645508,24.510000228881836,15028400
2021-09-21,21.053695678710938,26.530000686645508,27.010000228881836,25.600000381469727,25.899999618530273,9939100
2021-09-22,20.926725387573242,26.3700008392334,26.950000762939453,26.030000686645508,26.799999237060547,8743100
2021-09-23,21.14892578125,26.649999618530273,26.899999618530273,25.479999542236328,26.219999313354492,5527100
2021-09-24,22.140897750854492,27.899999618530273,28.309999465942383,26.540000915527344,26.65999984741211,4745400
2021-09-27,21.791723251342773,27.459999084472656,28.3799991607666,27.229999542236328,27.950000762939453,3571900
2021-09-28,21.24415397644043,26.770000457763672,27.18000030517578,26.3700008392334,27.0,4744200
2021-09-29,21.228281021118164,26.75,26.915000915527344,25.950000762939453,26.780000686645508,4555200
2021-09-30,20.63309669494629,26.0,26.56999969482422,25.899999618530273,26.520000457763672,2552200
2021-10-01,20.656902313232422,26.030000686645508,26.1200008392334,25.56999969482422,26.0,2021600
2021-10-04,20.958463668823242,26.40999984741211,26.440000534057617,25.5,25.770000457763672,1673800
2021-10-05,20.934656143188477,26.3799991607666,26.780000686645508,25.8799991607666,26.239999771118164,2268400
2021-10-06,21.466352462768555,27.049999237060547,27.149999618530273,25.739999771118164,25.739999771118164,2540500
2021-10-07,21.84727668762207,27.530000686645508,27.940000534057617,26.799999237060547,26.989999771118164,2645100
2021-10-08,22.021860122680664,27.75,28.040000915527344,27.290000915527344,27.399999618530273,2069600
2021-10-11,22.40277862548828,28.229999542236328,28.56999969482422,27.549999237060547,27.549999237060547,943300
2021-10-12,22.442459106445312,28.280000686645508,28.5,27.899999618530273,28.200000762939453,1320600
2021-10-13,22.513885498046875,28.3700008392334,28.520000457763672,27.75,28.200000762939453,859300
2021-10-14,22.894800186157227,28.850000381469727,29.059999465942383,28.209999084472656,28.3799991607666,1476500
2021-10-15,22.307554244995117,28.110000610351562,29.03499984741211,28.100000381469727,28.780000686645508,1073400
2021-10-18,22.21232032775879,27.989999771118164,28.1299991607666,27.1200008392334,27.56999969482422,937600
2021-10-19,22.632915496826172,28.520000457763672,28.579999923706055,27.790000915527344,28.0,550200
2021-10-20,22.934478759765625,28.899999618530273,29.03499984741211,28.15999984741211,28.40999984741211,1255700
2021-10-21,22.847187042236328,28.790000915527344,28.979999542236328,28.47599983215332,28.899999618530273,666100
2021-10-22,22.910673141479492,28.8700008392334,29.020000457763672,28.40999984741211,28.639999389648438,668900
2021-10-25,22.815441131591797,28.75,28.99799919128418,28.420000076293945,28.950000762939453,670500
2021-10-26,22.934478759765625,28.899999618530273,29.020000457763672,28.450000762939453,28.59000015258789,2383100
2021-10-27,22.31548500061035,28.1200008392334,28.829999923706055,27.924999237060547,28.829999923706055,1308200
2021-10-28,22.204383850097656,27.979999542236328,28.3700008392334,27.8799991607666,27.979999542236328,693100
2021-10-29,21.48222541809082,27.06999969482422,28.020000457763672,26.84000015258789,27.950000762939453,1709600
2021-11-01,21.688556671142578,27.329999923706055,27.479999542236328,26.940000534057617,27.09000015258789,1137200
2021-11-02,21.767915725708008,27.43000030517578,27.940000534057617,27.200000762939453,27.360000610351562,961800
2021-11-03,22.188514709472656,27.959999084472656,28.209999084472656,27.243000030517578,27.440000534057617,914800
2021-11-04,21.728235244750977,27.3799991607666,28.0,26.950000762939453,27.950000762939453,1055300
2021-11-05,21.744110107421875,27.399999618530273,27.829999923706055,27.290000915527344,27.360000610351562,652000
2021-11-08,22.08534812927246,27.829999923706055,28.1200008392334,27.43000030517578,27.450000762939453,751400
2021-11-09,21.752044677734375,27.40999984741211,28.020000457763672,27.18000030517578,27.950000762939453,1162600
2021-11-10,24.140724182128906,30.420000076293945,31.791000366210938,28.280000686645508,29.0,5106600
2021-11-11,26.09292984008789,32.880001068115234,32.93000030517578,30.040000915527344,30.229999542236328,2227700
