Date,Adjusted_Close,Close,High,Low,Open,Volume
2025-01-16,29.08522605895996,29.700000762939453,30.0,28.25,29.0,6442400
2025-01-17,29.37901496887207,30.0,30.0,28.299999237060547,29.5,1157800
2025-01-21,29.62384033203125,30.25,30.5,29.520000457763672,30.229999542236328,809900
2025-01-22,28.811019897460938,29.420000076293945,30.239999771118164,29.020000457763672,30.239999771118164,1152900
2025-01-23,28.762056350708008,29.3700008392334,30.0,29.100000381469727,29.420000076293945,2267900
2025-01-24,27.704410552978516,28.290000915527344,29.53700065612793,28.290000915527344,29.3700008392334,432900
2025-01-27,28.233234405517578,28.829999923706055,29.3799991607666,27.860000610351562,28.059999465942383,564900
2025-01-28,27.59668731689453,28.18000030517578,29.1200008392334,27.899999618530273,29.1200008392334,340900
2025-01-29,28.527023315429688,29.1299991607666,29.56999969482422,27.020000457763672,27.729999542236328,830200
2025-01-30,28.37033462524414,28.969999313354492,29.280000686645508,28.743999481201172,29.020000457763672,196400
2025-01-31,27.420412063598633,28.0,29.219999313354492,27.989999771118164,28.860000610351562,274200
2025-02-03,27.851306915283203,28.440000534057617,28.489999771118164,27.540000915527344,27.989999771118164,308700
2025-02-04,27.959028244018555,28.549999237060547,29.09000015258789,28.375999450683594,28.5,303200
2025-02-05,27.743581771850586,28.329999923706055,28.674999237060547,27.924999237060547,28.610000610351562,180700
2025-02-06,27.910064697265625,28.5,28.770000457763672,27.899999618530273,28.139999389648438,227700
2025-02-07,28.05695915222168,28.649999618530273,29.045000076293945,28.3700008392334,28.5,184200
2025-02-10,27.919857025146484,28.510000228881836,29.139999389648438,28.209999084472656,28.649999618530273,409200
2025-02-11,26.44111442565918,27.0,28.239999771118164,26.899999618530273,28.239999771118164,427000
2025-02-12,26.392148971557617,26.950000762939453,27.209999084472656,26.270000457763672,26.809999465942383,387700
2025-02-13,25.706640243530273,26.25,27.219999313354492,26.184999465942383,27.0,256100
2025-02-14,25.75560188293457,26.299999237060547,26.510000228881836,25.6200008392334,26.1200008392334,286300
2025-02-18,26.881797790527344,27.450000762939453,27.559999465942383,26.240999221801758,26.56999969482422,218700
2025-02-19,26.431320190429688,26.989999771118164,27.645000457763672,26.959999084472656,27.09000015258789,138600
2025-02-20,26.578216552734375,27.139999389648438,27.540000915527344,26.8700008392334,27.219999313354492,265900
2025-02-21,26.382354736328125,26.940000534057617,27.43000030517578,26.81999969482422,27.43000030517578,132900
2025-02-24,25.814359664916992,26.360000610351562,27.079999923706055,26.18000030517578,26.899999618530273,213000
2025-02-25,24.746925354003906,25.270000457763672,26.549999237060547,25.0,26.389999389648438,558400
2025-02-26,25.8927059173584,26.440000534057617,26.594999313354492,25.56999969482422,25.56999969482422,256500
2025-02-27,25.15822982788086,25.690000534057617,26.799999237060547,25.489999771118164,26.799999237060547,299400
2025-02-28,25.265953063964844,25.799999237060547,26.389999389648438,25.219999313354492,25.8799991607666,399100
2025-03-03,24.257274627685547,24.770000457763672,26.049999237060547,24.770000457763672,25.809999465942383,202700
2025-03-04,23.297561645507812,23.790000915527344,24.360000610351562,23.020000457763672,24.209999084472656,288600
